@relation 'snake_game-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.attribute.Remove-R3-4,10,16-17'

@attribute snake_pos_x numeric
@attribute snake_pos_y numeric
@attribute food_pos_x numeric
@attribute food_pos_y numeric
@attribute food_side_y {UP,DOWN,EQUAL}
@attribute food_side_x {RIGHT,LEFT,EQUAL}
@attribute manhattan_distance numeric
@attribute large_snake numeric
@attribute right_safe {True,False}
@attribute left_safe {True,False}
@attribute up_safe {True,False}
@attribute down_safe {True,False}
@attribute cycle {True,False}
@attribute body_indirection {True,False}
@attribute previous_direction {UP,DOWN,LEFT,RIGHT}
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
10,460,320,270,EQUAL,EQUAL,500,26,True,True,False,True,True,False,DOWN,DOWN
160,410,220,360,UP,RIGHT,110,40,True,False,True,True,True,False,RIGHT,RIGHT
320,370,100,370,EQUAL,LEFT,220,9,False,True,True,True,True,False,LEFT,LEFT
190,310,430,320,DOWN,RIGHT,250,46,True,False,True,True,True,False,RIGHT,RIGHT
40,350,30,440,DOWN,LEFT,100,12,True,True,False,True,False,False,DOWN,DOWN
40,410,30,410,EQUAL,LEFT,10,41,False,True,True,False,True,True,LEFT,LEFT
60,260,80,410,DOWN,RIGHT,170,34,True,True,False,True,True,True,DOWN,DOWN
300,140,310,120,UP,RIGHT,30,48,True,True,True,False,False,False,UP,UP
110,310,430,320,DOWN,RIGHT,330,46,True,False,True,True,True,False,RIGHT,RIGHT
380,390,380,200,UP,EQUAL,190,59,True,True,True,False,True,True,UP,UP
240,440,350,310,UP,RIGHT,240,23,True,False,True,True,False,False,RIGHT,RIGHT
220,300,30,410,DOWN,LEFT,300,41,True,True,True,False,True,False,UP,UP
40,230,30,440,DOWN,LEFT,220,12,True,True,False,True,False,False,DOWN,DOWN
320,420,320,270,UP,EQUAL,150,26,True,True,True,False,True,False,UP,UP
330,0,420,20,DOWN,RIGHT,110,4,True,False,False,True,False,False,RIGHT,RIGHT
450,130,370,230,DOWN,LEFT,180,50,True,True,True,False,True,False,UP,UP
340,180,370,230,DOWN,RIGHT,80,50,True,True,False,True,False,False,DOWN,DOWN
450,320,460,440,DOWN,RIGHT,130,58,True,True,False,True,True,False,DOWN,DOWN
80,210,40,210,EQUAL,LEFT,40,45,False,True,True,True,True,False,LEFT,LEFT
390,220,360,430,DOWN,LEFT,240,56,True,True,False,True,False,False,DOWN,DOWN
220,290,30,410,DOWN,LEFT,310,41,True,True,True,False,True,False,UP,UP
270,360,100,50,UP,LEFT,480,52,False,True,True,True,False,False,LEFT,LEFT
170,210,40,210,EQUAL,LEFT,130,45,False,True,True,True,True,False,LEFT,LEFT
420,70,340,300,DOWN,LEFT,310,5,True,True,False,True,False,False,DOWN,DOWN
270,470,320,270,UP,RIGHT,250,26,True,False,True,False,True,False,RIGHT,RIGHT
30,190,460,440,DOWN,RIGHT,680,58,True,False,True,True,True,False,RIGHT,RIGHT
230,150,280,160,DOWN,RIGHT,60,32,True,False,True,True,True,True,RIGHT,DOWN
320,120,120,50,UP,LEFT,270,27,True,True,True,False,True,False,UP,UP
390,280,390,260,UP,EQUAL,20,38,True,True,True,False,False,False,UP,UP
60,170,60,180,DOWN,EQUAL,10,14,True,True,False,True,True,False,DOWN,DOWN
390,330,390,260,UP,EQUAL,70,38,True,True,True,False,False,False,UP,UP
180,170,280,160,UP,RIGHT,110,32,False,True,True,True,False,False,LEFT,LEFT
230,360,100,50,UP,LEFT,440,52,False,True,True,True,False,False,LEFT,LEFT
100,310,430,320,DOWN,RIGHT,340,46,True,False,True,True,True,False,RIGHT,RIGHT
150,440,350,310,UP,RIGHT,330,23,True,False,True,True,False,False,RIGHT,RIGHT
110,290,100,50,UP,LEFT,250,52,True,True,True,False,True,False,UP,UP
160,370,80,410,DOWN,LEFT,120,34,True,True,False,True,False,False,DOWN,DOWN
190,190,460,190,EQUAL,EQUAL,270,20,True,True,False,True,False,False,DOWN,DOWN
90,80,180,80,EQUAL,RIGHT,90,11,True,False,True,True,True,False,RIGHT,RIGHT
320,230,20,330,DOWN,LEFT,400,33,True,True,False,True,False,False,DOWN,DOWN
120,80,100,10,UP,LEFT,90,10,True,True,False,True,True,False,DOWN,DOWN
140,150,280,160,DOWN,RIGHT,150,32,True,False,True,True,True,True,RIGHT,RIGHT
390,330,440,370,DOWN,RIGHT,90,37,True,False,True,True,False,False,RIGHT,RIGHT
60,130,60,180,DOWN,EQUAL,50,14,True,True,False,True,True,False,DOWN,DOWN
210,80,30,440,DOWN,LEFT,540,12,True,False,True,True,True,False,RIGHT,RIGHT
190,440,350,310,UP,RIGHT,290,23,True,False,True,True,False,False,RIGHT,RIGHT
350,260,150,260,EQUAL,LEFT,200,21,False,True,True,True,False,False,LEFT,LEFT
270,190,460,440,DOWN,RIGHT,440,58,True,False,True,True,True,False,RIGHT,RIGHT
20,280,30,410,DOWN,RIGHT,140,41,False,True,True,True,True,False,LEFT,DOWN
310,50,390,80,DOWN,RIGHT,110,55,True,False,True,True,False,False,RIGHT,RIGHT
270,300,40,210,UP,LEFT,320,45,True,True,True,False,False,False,UP,UP
390,280,360,430,DOWN,LEFT,180,56,True,True,False,True,False,False,DOWN,DOWN
50,410,210,440,DOWN,RIGHT,190,44,True,True,True,False,True,False,UP,UP
270,400,40,210,UP,LEFT,420,45,True,True,True,False,False,False,UP,UP
420,30,340,300,DOWN,LEFT,350,5,True,True,False,True,False,False,DOWN,DOWN
430,10,190,190,DOWN,LEFT,420,19,False,True,True,True,False,False,LEFT,LEFT
190,390,210,440,DOWN,RIGHT,70,44,True,True,False,True,True,False,DOWN,DOWN
280,260,150,260,EQUAL,LEFT,130,21,False,True,True,True,False,False,LEFT,LEFT
50,310,210,440,DOWN,RIGHT,290,44,True,True,True,False,True,False,UP,UP
20,230,460,440,DOWN,RIGHT,650,58,True,True,True,False,False,False,UP,UP
40,190,30,440,DOWN,LEFT,260,12,True,True,False,True,False,False,DOWN,DOWN
140,320,80,410,DOWN,LEFT,150,34,True,False,True,True,False,False,RIGHT,RIGHT
250,10,190,190,DOWN,LEFT,240,19,False,True,True,True,False,False,LEFT,LEFT
160,390,390,80,UP,RIGHT,540,55,True,True,True,False,False,False,UP,UP
340,230,170,100,UP,LEFT,300,6,True,True,True,False,True,False,UP,UP
190,0,130,10,DOWN,LEFT,70,3,True,True,False,False,False,False,UP,LEFT
210,230,40,240,DOWN,LEFT,180,57,False,True,True,True,True,False,LEFT,LEFT
390,50,390,80,DOWN,EQUAL,30,55,True,False,True,True,False,False,RIGHT,DOWN
280,10,190,190,DOWN,LEFT,270,19,False,True,True,True,False,False,LEFT,LEFT
160,80,160,420,DOWN,EQUAL,340,43,True,True,False,True,True,False,DOWN,DOWN
100,330,20,330,EQUAL,LEFT,80,33,False,True,True,True,False,False,LEFT,LEFT
40,350,40,400,DOWN,EQUAL,50,39,True,True,False,True,True,False,DOWN,DOWN
270,380,300,330,EQUAL,EQUAL,80,36,True,True,True,False,True,False,UP,UP
200,40,280,160,DOWN,RIGHT,200,32,True,False,True,True,True,False,RIGHT,RIGHT
290,260,150,260,EQUAL,LEFT,140,21,False,True,True,True,False,False,LEFT,LEFT
450,140,120,80,UP,LEFT,390,61,True,True,False,True,True,True,DOWN,DOWN
310,190,460,440,DOWN,RIGHT,400,58,True,False,True,True,True,False,RIGHT,RIGHT
180,90,170,100,DOWN,LEFT,20,6,False,True,True,True,False,False,LEFT,LEFT
350,210,40,400,DOWN,LEFT,500,39,False,True,True,True,False,False,LEFT,LEFT
190,50,130,10,UP,LEFT,100,3,True,False,True,True,False,False,RIGHT,UP
130,450,270,380,UP,RIGHT,210,35,True,False,True,True,False,False,RIGHT,RIGHT
370,330,440,370,DOWN,RIGHT,110,37,True,False,True,True,False,False,RIGHT,RIGHT
290,450,280,450,EQUAL,LEFT,10,47,False,True,True,True,False,False,LEFT,LEFT
160,40,280,160,DOWN,RIGHT,240,32,True,False,True,True,True,False,RIGHT,RIGHT
120,110,120,70,UP,EQUAL,40,31,True,True,True,False,True,False,UP,UP
360,210,40,400,DOWN,LEFT,510,39,False,True,True,True,False,False,LEFT,LEFT
70,150,100,10,UP,RIGHT,170,10,True,True,True,False,True,False,UP,UP
170,420,210,440,DOWN,RIGHT,60,44,True,False,True,True,False,False,RIGHT,RIGHT
450,210,120,80,UP,LEFT,460,61,True,True,False,True,True,False,DOWN,DOWN
30,360,290,50,UP,RIGHT,570,42,True,False,True,False,False,False,UP,UP
110,280,30,410,DOWN,LEFT,210,41,False,True,True,True,True,False,LEFT,LEFT
270,290,40,210,UP,LEFT,310,45,True,True,True,False,False,False,UP,UP
160,100,170,100,EQUAL,RIGHT,10,6,True,True,False,True,False,False,DOWN,DOWN
240,370,100,370,EQUAL,LEFT,140,9,False,True,True,True,True,False,LEFT,LEFT
90,410,220,360,UP,RIGHT,180,40,True,False,True,True,True,False,RIGHT,RIGHT
50,330,20,330,EQUAL,LEFT,30,33,False,True,True,True,False,False,LEFT,LEFT
70,190,460,440,DOWN,RIGHT,640,58,True,False,True,True,True,False,RIGHT,RIGHT
330,420,360,430,DOWN,RIGHT,40,56,False,True,True,True,True,False,LEFT,LEFT
130,210,40,210,EQUAL,LEFT,90,45,False,True,True,True,True,False,LEFT,LEFT
290,160,280,160,EQUAL,LEFT,10,32,True,True,False,True,False,False,DOWN,DOWN
320,70,120,50,UP,LEFT,220,27,True,True,True,False,True,False,UP,UP
70,120,30,440,DOWN,LEFT,360,12,False,True,True,True,False,False,LEFT,LEFT
30,400,290,50,UP,RIGHT,610,42,True,False,True,False,False,False,UP,UP
120,40,280,160,DOWN,RIGHT,280,32,True,True,True,False,True,False,UP,RIGHT
20,210,460,440,DOWN,RIGHT,670,58,True,True,True,False,False,False,UP,UP
250,360,100,50,UP,LEFT,460,52,False,True,True,True,False,False,LEFT,LEFT
200,170,280,160,UP,RIGHT,90,32,False,True,True,True,False,False,LEFT,LEFT
100,410,30,410,EQUAL,LEFT,70,41,False,True,True,False,True,True,LEFT,LEFT
10,310,10,460,DOWN,EQUAL,150,25,True,True,False,True,True,False,DOWN,DOWN
170,280,30,410,DOWN,LEFT,270,41,False,True,True,True,True,False,LEFT,LEFT
160,380,390,80,UP,RIGHT,530,55,True,True,True,False,False,False,UP,UP
380,20,400,20,EQUAL,RIGHT,20,8,True,False,True,True,False,False,RIGHT,RIGHT
270,420,270,380,UP,EQUAL,40,35,True,True,True,False,True,False,UP,UP
10,50,220,70,DOWN,RIGHT,230,29,True,True,True,False,False,False,UP,UP
40,290,40,400,DOWN,EQUAL,110,39,True,True,False,True,True,False,DOWN,DOWN
70,40,100,10,UP,RIGHT,60,10,True,True,True,False,True,False,UP,UP
460,220,120,80,UP,LEFT,480,61,True,False,True,False,False,False,UP,RIGHT
430,430,280,450,DOWN,LEFT,170,47,True,True,False,True,False,False,DOWN,DOWN
140,260,110,440,DOWN,LEFT,210,22,False,True,True,True,False,False,LEFT,LEFT
410,150,460,20,UP,RIGHT,180,18,True,False,True,True,True,False,RIGHT,RIGHT
340,100,370,230,DOWN,RIGHT,160,50,True,False,False,True,True,True,RIGHT,RIGHT
320,100,120,50,UP,LEFT,250,27,True,True,True,False,True,False,UP,UP
430,330,280,450,DOWN,LEFT,270,47,True,True,False,True,False,False,DOWN,DOWN
340,440,350,310,UP,RIGHT,140,23,True,False,True,True,False,False,RIGHT,RIGHT
50,420,30,410,UP,LEFT,30,41,True,False,True,True,True,False,RIGHT,RIGHT
100,80,100,50,UP,EQUAL,30,52,True,True,True,False,False,False,UP,UP
320,300,20,330,DOWN,LEFT,330,33,True,True,False,True,False,False,DOWN,DOWN
80,190,460,440,DOWN,RIGHT,630,58,True,False,True,True,True,False,RIGHT,RIGHT
320,340,310,120,UP,LEFT,230,48,True,True,True,False,False,False,UP,UP
60,50,220,70,DOWN,RIGHT,180,29,True,True,False,True,True,False,DOWN,DOWN
220,0,420,20,DOWN,RIGHT,220,4,True,False,False,True,False,False,RIGHT,RIGHT
10,270,80,410,DOWN,RIGHT,210,34,True,True,True,False,True,False,UP,UP
290,370,100,370,EQUAL,LEFT,190,9,False,True,True,True,True,False,LEFT,LEFT
330,30,400,20,UP,RIGHT,80,8,True,False,True,True,False,False,RIGHT,RIGHT
200,60,50,250,DOWN,LEFT,340,7,True,False,True,True,False,False,RIGHT,DOWN
230,230,40,240,DOWN,LEFT,200,57,False,True,True,True,True,False,LEFT,LEFT
100,280,30,410,DOWN,LEFT,200,41,False,True,True,True,True,False,LEFT,LEFT
160,180,390,80,UP,RIGHT,330,55,True,True,True,False,False,False,UP,UP
450,300,460,440,DOWN,RIGHT,150,58,True,True,False,True,True,False,DOWN,DOWN
320,320,320,270,UP,EQUAL,50,26,True,True,True,False,True,False,UP,UP
180,250,180,360,DOWN,EQUAL,110,53,True,True,False,True,True,False,DOWN,DOWN
200,140,260,150,DOWN,RIGHT,70,15,True,False,True,True,False,False,RIGHT,RIGHT
100,400,130,70,UP,RIGHT,360,13,True,True,True,False,True,False,UP,UP
220,260,150,260,EQUAL,LEFT,70,21,False,True,True,True,False,False,LEFT,LEFT
50,440,210,440,EQUAL,RIGHT,160,44,True,True,True,False,True,False,UP,UP
420,290,100,370,DOWN,LEFT,400,9,True,True,False,True,False,False,DOWN,DOWN
310,210,40,400,DOWN,LEFT,460,39,False,True,True,True,False,False,LEFT,LEFT
350,360,350,310,UP,EQUAL,50,23,True,True,True,False,True,False,UP,UP
30,30,220,70,DOWN,RIGHT,230,29,True,False,True,True,True,False,RIGHT,RIGHT
370,160,370,230,DOWN,EQUAL,70,50,True,True,False,True,False,False,DOWN,DOWN
310,150,460,20,UP,RIGHT,280,18,True,False,True,True,True,False,RIGHT,RIGHT
180,310,430,320,DOWN,RIGHT,260,46,True,False,True,True,True,False,RIGHT,RIGHT
120,20,130,10,UP,RIGHT,20,3,True,True,False,True,True,False,DOWN,DOWN
370,210,370,230,DOWN,EQUAL,20,50,True,True,False,True,False,False,DOWN,DOWN
260,360,100,50,UP,LEFT,470,52,False,True,True,True,False,False,LEFT,LEFT
410,370,100,370,EQUAL,LEFT,310,9,False,True,True,True,True,False,LEFT,LEFT
320,130,120,50,UP,LEFT,280,27,True,True,True,False,True,False,UP,UP
30,420,30,410,UP,EQUAL,10,41,True,False,True,True,True,False,RIGHT,RIGHT
200,160,50,250,DOWN,LEFT,240,7,True,True,False,True,False,False,DOWN,DOWN
130,420,30,410,UP,LEFT,110,41,True,False,True,True,True,False,RIGHT,RIGHT
450,200,370,230,DOWN,LEFT,110,50,True,True,True,False,True,False,UP,UP
450,200,120,80,UP,LEFT,450,61,True,True,False,True,True,False,DOWN,DOWN
20,360,30,410,DOWN,RIGHT,60,41,True,True,False,True,True,False,DOWN,DOWN
80,470,320,270,UP,RIGHT,440,26,True,False,True,False,True,False,RIGHT,RIGHT
40,220,80,410,DOWN,RIGHT,230,34,True,False,True,True,True,False,RIGHT,RIGHT
400,230,460,190,UP,RIGHT,100,20,True,False,True,True,False,False,RIGHT,RIGHT
390,220,390,170,UP,EQUAL,50,49,False,True,True,True,False,True,LEFT,UP
50,30,220,70,DOWN,RIGHT,210,29,True,False,True,True,True,False,RIGHT,RIGHT
320,260,120,50,UP,LEFT,410,27,True,True,True,False,True,False,UP,UP
160,250,390,80,UP,RIGHT,400,55,True,True,True,False,False,False,UP,UP
220,120,120,70,UP,LEFT,150,31,False,True,True,True,False,False,LEFT,LEFT
420,40,100,370,DOWN,LEFT,650,9,True,True,False,True,False,False,DOWN,DOWN
280,280,280,210,UP,EQUAL,70,17,True,True,True,False,True,False,UP,UP
240,310,430,320,DOWN,RIGHT,200,46,True,False,True,True,True,False,RIGHT,RIGHT
350,350,390,260,UP,RIGHT,130,38,True,False,True,True,True,True,RIGHT,RIGHT
450,140,370,230,DOWN,LEFT,170,50,True,True,True,False,True,False,UP,UP
80,280,80,410,DOWN,EQUAL,130,34,True,True,False,True,False,True,DOWN,DOWN
120,220,130,70,UP,RIGHT,160,13,True,True,True,False,False,False,UP,RIGHT
310,430,390,260,UP,RIGHT,250,38,False,True,True,True,True,False,LEFT,LEFT
350,130,390,170,DOWN,RIGHT,80,49,True,False,True,True,False,False,RIGHT,RIGHT
190,40,280,160,DOWN,RIGHT,210,32,True,False,True,True,True,False,RIGHT,RIGHT
10,100,220,70,UP,RIGHT,240,29,False,True,True,False,False,False,UP,UP
300,150,310,120,UP,RIGHT,40,48,False,True,True,True,False,False,LEFT,UP
280,330,300,330,EQUAL,RIGHT,20,36,True,False,True,True,False,False,RIGHT,RIGHT
270,220,40,210,UP,LEFT,240,45,True,True,True,False,False,False,UP,UP
170,30,400,20,UP,RIGHT,240,8,True,False,True,True,True,False,RIGHT,RIGHT
320,180,310,120,UP,LEFT,70,48,True,True,True,False,False,False,UP,UP
340,450,280,450,EQUAL,LEFT,60,47,False,True,True,True,False,False,LEFT,LEFT
380,440,380,200,UP,EQUAL,240,59,True,True,True,False,True,True,UP,UP
100,70,100,50,UP,EQUAL,20,52,True,True,True,False,False,False,UP,UP
380,310,340,300,UP,LEFT,50,5,False,True,True,True,True,False,LEFT,LEFT
160,110,390,80,UP,RIGHT,260,55,True,True,True,False,False,False,UP,UP
120,80,120,70,UP,EQUAL,10,31,True,True,True,False,True,False,UP,UP
180,260,150,260,EQUAL,LEFT,30,21,False,True,True,True,False,False,LEFT,LEFT
10,140,10,110,UP,EQUAL,30,28,False,True,True,False,False,False,UP,UP
460,190,150,260,EQUAL,EQUAL,380,21,True,True,True,False,False,False,UP,UP
340,220,170,100,UP,LEFT,290,6,True,True,True,False,True,False,UP,UP
350,230,40,240,DOWN,LEFT,320,57,False,True,True,True,True,False,LEFT,LEFT
250,280,180,280,EQUAL,LEFT,70,24,False,True,True,True,True,False,LEFT,LEFT
110,200,100,50,UP,LEFT,160,52,True,True,True,False,True,False,UP,UP
450,250,460,440,DOWN,RIGHT,200,58,True,True,False,True,True,False,DOWN,DOWN
300,130,310,120,UP,RIGHT,20,48,True,True,True,False,False,False,UP,UP
380,430,390,260,UP,RIGHT,180,38,False,True,True,True,True,False,LEFT,LEFT
340,110,170,100,UP,LEFT,180,6,True,True,True,False,True,False,UP,UP
260,190,460,440,DOWN,RIGHT,450,58,True,False,True,True,True,False,RIGHT,RIGHT
60,210,260,150,UP,RIGHT,260,15,True,True,False,True,True,False,DOWN,DOWN
70,80,180,80,EQUAL,RIGHT,110,11,True,True,False,True,False,False,DOWN,RIGHT
20,140,10,110,UP,LEFT,40,28,True,True,False,True,False,False,DOWN,DOWN
160,300,390,80,UP,RIGHT,450,55,True,True,True,False,False,False,UP,UP
120,450,210,440,UP,RIGHT,100,44,False,True,True,True,False,False,LEFT,LEFT
190,60,50,250,DOWN,LEFT,330,7,True,False,True,True,False,False,RIGHT,RIGHT
460,70,460,20,UP,EQUAL,50,18,True,True,True,False,False,False,UP,UP
10,250,80,410,DOWN,RIGHT,230,34,True,True,True,False,True,False,UP,UP
110,270,100,50,UP,LEFT,230,52,True,True,True,False,True,False,UP,UP
100,190,100,50,UP,EQUAL,140,52,False,True,True,True,False,False,LEFT,UP
150,0,420,20,DOWN,RIGHT,290,4,True,False,False,True,False,False,RIGHT,RIGHT
190,10,190,190,DOWN,EQUAL,180,19,False,True,True,True,False,False,LEFT,LEFT
60,40,220,70,DOWN,RIGHT,190,29,True,True,False,True,True,False,DOWN,DOWN
300,370,100,370,EQUAL,LEFT,200,9,False,True,True,True,True,False,LEFT,LEFT
160,130,160,420,DOWN,EQUAL,290,43,True,True,False,True,True,False,DOWN,LEFT
370,190,370,230,DOWN,EQUAL,40,50,True,True,False,True,False,False,DOWN,DOWN
120,70,280,160,EQUAL,EQUAL,250,32,True,True,True,False,True,False,UP,UP
90,450,270,380,UP,RIGHT,250,35,True,False,True,True,False,False,RIGHT,RIGHT
100,360,130,70,UP,RIGHT,320,13,True,True,True,False,True,False,UP,UP
380,260,150,260,EQUAL,LEFT,230,21,True,True,False,True,True,False,DOWN,LEFT
340,370,100,370,EQUAL,LEFT,240,9,False,True,True,True,True,False,LEFT,LEFT
110,340,100,50,UP,LEFT,300,52,True,True,True,False,True,False,UP,UP
90,60,10,110,DOWN,LEFT,130,28,True,True,False,True,False,False,DOWN,DOWN
160,140,390,80,UP,RIGHT,290,55,True,True,True,False,False,False,UP,UP
300,150,460,20,UP,RIGHT,290,18,True,False,True,True,True,False,RIGHT,RIGHT
110,50,130,10,UP,RIGHT,60,3,True,False,True,True,False,False,RIGHT,RIGHT
210,470,320,270,UP,RIGHT,310,26,True,False,True,False,True,False,RIGHT,RIGHT
50,320,210,440,DOWN,RIGHT,280,44,True,True,True,False,True,False,UP,UP
230,310,430,320,DOWN,RIGHT,210,46,True,False,True,True,True,False,RIGHT,RIGHT
190,40,130,10,UP,LEFT,90,3,True,True,True,False,False,False,UP,UP
220,280,30,410,DOWN,LEFT,320,41,True,True,True,False,True,False,UP,LEFT
280,470,320,270,UP,RIGHT,240,26,True,False,True,False,True,False,RIGHT,RIGHT
420,220,340,300,DOWN,LEFT,160,5,True,True,False,True,False,False,DOWN,DOWN
130,310,430,320,DOWN,RIGHT,310,46,True,False,True,True,True,False,RIGHT,RIGHT
120,350,110,440,DOWN,LEFT,100,22,True,True,False,True,False,False,DOWN,DOWN
70,310,430,320,DOWN,RIGHT,370,46,True,False,True,True,True,False,RIGHT,RIGHT
250,260,150,260,EQUAL,LEFT,100,21,False,True,True,True,False,False,LEFT,LEFT
330,350,390,260,UP,RIGHT,150,38,True,False,True,True,True,True,RIGHT,RIGHT
320,200,20,330,DOWN,LEFT,430,33,True,True,False,True,False,False,DOWN,DOWN
200,70,220,70,EQUAL,RIGHT,20,29,True,False,True,True,False,False,RIGHT,RIGHT
120,160,280,160,EQUAL,RIGHT,160,32,True,True,True,False,True,False,UP,UP
280,210,460,20,EQUAL,EQUAL,370,18,True,True,True,False,True,False,UP,UP
210,140,260,150,DOWN,RIGHT,60,15,True,False,True,True,False,False,RIGHT,RIGHT
210,360,100,50,UP,LEFT,420,52,False,True,True,True,False,False,LEFT,LEFT
270,260,150,260,EQUAL,LEFT,120,21,False,True,True,True,False,False,LEFT,LEFT
60,270,80,410,DOWN,RIGHT,160,34,True,True,False,True,True,False,DOWN,RIGHT
140,200,160,420,DOWN,RIGHT,240,43,True,True,False,True,False,False,DOWN,DOWN
390,150,460,20,UP,RIGHT,200,18,True,False,True,True,True,False,RIGHT,RIGHT
80,300,210,440,DOWN,RIGHT,270,44,True,False,True,True,True,False,RIGHT,RIGHT
460,50,460,20,UP,EQUAL,30,18,True,True,True,False,False,False,UP,UP
120,50,130,10,UP,RIGHT,50,3,True,False,True,True,False,False,RIGHT,RIGHT
250,230,40,240,DOWN,LEFT,220,57,False,True,True,True,True,False,LEFT,LEFT
150,190,460,440,DOWN,RIGHT,560,58,True,False,True,True,True,False,RIGHT,RIGHT
270,90,280,160,DOWN,RIGHT,80,32,True,True,False,True,True,False,DOWN,DOWN
440,90,370,230,DOWN,LEFT,210,50,False,True,True,True,True,False,LEFT,LEFT
30,330,20,330,EQUAL,LEFT,10,33,False,True,True,True,False,False,LEFT,LEFT
390,80,440,80,EQUAL,RIGHT,50,60,True,False,True,True,True,False,RIGHT,RIGHT
170,360,100,50,UP,LEFT,380,52,False,True,True,True,False,False,LEFT,LEFT
70,410,30,410,EQUAL,LEFT,40,41,False,True,True,False,True,True,LEFT,LEFT
160,70,220,70,EQUAL,RIGHT,60,29,True,False,True,True,False,False,RIGHT,RIGHT
340,230,40,240,DOWN,LEFT,310,57,False,True,True,True,True,False,LEFT,LEFT
430,350,40,240,UP,LEFT,500,57,True,True,True,False,True,False,UP,UP
210,170,280,160,UP,RIGHT,80,32,False,True,True,True,False,False,LEFT,LEFT
380,310,380,200,UP,EQUAL,110,59,True,True,True,False,True,True,UP,UP
270,30,400,20,UP,RIGHT,140,8,True,True,False,True,False,False,DOWN,RIGHT
280,200,460,20,UP,RIGHT,360,18,True,True,True,False,True,False,UP,UP
370,170,370,230,DOWN,EQUAL,60,50,True,True,False,True,False,False,DOWN,DOWN
340,420,360,430,DOWN,RIGHT,30,56,False,True,True,True,True,False,LEFT,LEFT
330,260,150,260,EQUAL,LEFT,180,21,False,True,True,True,False,False,LEFT,LEFT
230,450,270,380,UP,RIGHT,110,35,True,False,True,True,False,False,RIGHT,RIGHT
110,310,100,50,UP,LEFT,270,52,True,True,True,False,True,False,UP,UP
170,120,120,70,UP,LEFT,100,31,False,True,True,True,False,False,LEFT,LEFT
120,40,130,10,UP,RIGHT,40,3,True,True,False,True,True,False,DOWN,DOWN
450,150,460,20,UP,RIGHT,140,18,True,False,True,True,True,False,RIGHT,RIGHT
70,330,100,10,UP,RIGHT,350,10,True,True,True,False,True,False,UP,UP
290,380,390,260,UP,RIGHT,220,38,True,True,True,False,True,False,UP,UP
50,340,210,440,DOWN,RIGHT,260,44,True,True,True,False,True,False,UP,UP
230,120,120,70,UP,LEFT,160,31,False,True,True,True,False,False,LEFT,LEFT
400,190,460,440,DOWN,RIGHT,310,58,True,False,True,True,True,False,RIGHT,RIGHT
450,240,450,270,DOWN,EQUAL,30,16,True,True,False,True,False,False,DOWN,DOWN
360,100,370,230,DOWN,RIGHT,140,50,True,False,False,True,True,True,RIGHT,RIGHT
290,150,450,270,DOWN,RIGHT,280,16,True,False,True,True,False,False,RIGHT,RIGHT
50,210,400,20,UP,RIGHT,540,8,True,True,True,False,True,False,UP,UP
40,300,40,400,DOWN,EQUAL,100,39,True,True,False,True,True,False,DOWN,DOWN
290,150,290,50,UP,EQUAL,100,42,True,True,True,False,False,False,UP,UP
220,360,30,410,EQUAL,EQUAL,240,41,True,True,True,False,True,False,UP,UP
70,300,290,50,UP,RIGHT,470,42,True,False,True,True,False,False,RIGHT,RIGHT
170,50,120,50,EQUAL,LEFT,50,27,True,True,False,True,True,False,DOWN,LEFT
390,230,460,190,UP,RIGHT,110,20,True,False,True,True,False,False,RIGHT,RIGHT
70,340,100,10,UP,RIGHT,360,10,True,True,True,False,True,False,UP,UP
70,40,180,80,DOWN,RIGHT,150,11,True,True,False,True,False,False,DOWN,DOWN
320,330,320,270,UP,EQUAL,60,26,True,True,True,False,True,False,UP,UP
100,50,10,110,DOWN,LEFT,150,28,False,True,True,True,False,False,LEFT,LEFT
160,160,170,100,UP,RIGHT,70,6,True,True,False,True,False,False,DOWN,RIGHT
180,100,190,190,DOWN,RIGHT,100,19,True,True,False,True,True,False,DOWN,DOWN
250,10,400,20,DOWN,RIGHT,160,8,True,False,True,True,False,False,RIGHT,RIGHT
320,230,120,50,UP,LEFT,380,27,True,True,True,False,True,False,UP,UP
170,260,150,260,EQUAL,LEFT,20,21,False,True,True,True,False,False,LEFT,LEFT
150,330,160,420,DOWN,RIGHT,100,43,True,True,False,True,False,False,DOWN,DOWN
420,430,40,240,UP,LEFT,570,57,True,False,True,True,False,False,RIGHT,RIGHT
340,280,180,280,EQUAL,LEFT,160,24,False,True,True,True,True,False,LEFT,LEFT
380,160,150,260,DOWN,LEFT,330,21,False,True,True,True,True,False,LEFT,DOWN
290,130,280,160,DOWN,LEFT,40,32,True,True,False,True,False,False,DOWN,DOWN
450,150,120,80,UP,LEFT,400,61,True,True,False,True,True,True,DOWN,DOWN
330,230,40,240,DOWN,LEFT,300,57,False,True,True,True,True,False,LEFT,LEFT
380,370,380,200,UP,EQUAL,170,59,True,True,True,False,True,True,UP,UP
120,40,100,10,UP,LEFT,50,10,True,True,False,True,True,False,DOWN,DOWN
240,40,280,160,DOWN,RIGHT,160,32,True,False,True,True,True,False,RIGHT,RIGHT
40,270,40,400,DOWN,EQUAL,130,39,True,True,False,True,True,False,DOWN,DOWN
