@relation snake_game

@attribute snake_pos_x NUMERIC
@attribute snake_pos_y NUMERIC
@attribute snake_pos_x_next NUMERIC
@attribute snake_pos_y_next NUMERIC
@attribute food_pos_x NUMERIC
@attribute food_pos_y NUMERIC
@attribute food_side_y {UP, DOWN, EQUAL}
@attribute food_side_x {RIGHT, LEFT, EQUAL}
@attribute manhattan_distance NUMERIC
@attribute next_manhattan_distance NUMERIC
@attribute large_snake NUMERIC
@attribute right_safe {True, False}
@attribute left_safe {True, False}
@attribute up_safe {True, False}
@attribute down_safe {True, False}
@attribute cycle {True, False}
@attribute body_indirection {True, False}
@attribute previous_direction {UP, DOWN, LEFT, RIGHT}
@attribute direction {UP, DOWN, LEFT, RIGHT}
@attribute score NUMERIC
@attribute next_score NUMERIC

@data
400,200,410,200,410,210,DOWN,RIGHT,20,10,14,True,False,True,True,False,False,RIGHT,RIGHT,608,607
410,200,420,200,410,210,DOWN,EQUAL,10,20,14,True,False,True,True,False,False,RIGHT,RIGHT,607,606
410,200,420,200,410,210,DOWN,EQUAL,10,20,14,True,False,True,True,False,False,RIGHT,RIGHT,607,606
420,200,430,200,410,210,DOWN,LEFT,20,30,14,True,False,True,True,False,False,RIGHT,RIGHT,606,605
420,200,430,200,410,210,DOWN,LEFT,20,30,14,True,False,True,True,False,False,RIGHT,RIGHT,606,605
430,200,440,200,410,210,DOWN,LEFT,30,40,14,True,False,True,True,False,False,RIGHT,RIGHT,605,604
430,200,440,200,410,210,DOWN,LEFT,30,40,14,True,False,True,True,False,False,RIGHT,RIGHT,605,604
440,200,450,200,410,210,DOWN,LEFT,40,50,14,True,False,True,True,False,False,RIGHT,RIGHT,604,603
440,200,450,200,410,210,DOWN,LEFT,40,50,14,True,False,True,True,False,False,RIGHT,RIGHT,604,603
450,200,450,210,410,210,DOWN,LEFT,50,40,14,True,False,True,True,False,False,RIGHT,DOWN,603,602
450,200,450,210,410,210,DOWN,LEFT,50,40,14,True,False,True,True,True,False,DOWN,DOWN,603,602
450,210,440,210,410,210,EQUAL,LEFT,40,30,14,True,True,False,True,True,True,DOWN,LEFT,602,601
450,210,440,210,410,210,EQUAL,LEFT,40,30,14,True,True,False,True,True,True,LEFT,LEFT,602,601
440,210,430,210,410,210,EQUAL,LEFT,30,20,14,False,True,False,True,True,True,LEFT,LEFT,601,600
440,210,430,210,410,210,EQUAL,LEFT,30,20,14,False,True,False,True,True,True,LEFT,LEFT,601,600
430,210,420,210,410,210,EQUAL,LEFT,20,10,14,False,True,False,True,True,True,LEFT,LEFT,600,599
430,210,420,210,410,210,EQUAL,LEFT,20,10,14,False,True,False,True,True,True,LEFT,LEFT,600,599
420,210,410,210,410,210,EQUAL,LEFT,10,0,14,False,True,False,True,True,False,LEFT,LEFT,599,699
420,210,410,210,410,210,EQUAL,LEFT,10,0,14,False,True,False,True,True,False,LEFT,LEFT,599,699
410,210,400,210,70,470,EQUAL,EQUAL,600,590,15,False,True,False,True,True,False,LEFT,LEFT,699,698
410,210,400,210,70,470,EQUAL,EQUAL,600,590,15,False,True,False,True,True,False,LEFT,LEFT,699,698
400,210,400,220,70,470,DOWN,LEFT,590,580,15,False,True,False,True,True,False,LEFT,DOWN,698,697
400,210,400,220,70,470,DOWN,LEFT,590,580,15,False,True,False,True,False,False,DOWN,DOWN,698,697
400,220,400,230,70,470,DOWN,LEFT,580,570,15,True,True,False,True,False,False,DOWN,DOWN,697,696
400,220,400,230,70,470,DOWN,LEFT,580,570,15,True,True,False,True,False,False,DOWN,DOWN,697,696
400,230,400,240,70,470,DOWN,LEFT,570,560,15,True,True,False,True,False,False,DOWN,DOWN,696,695
400,230,400,240,70,470,DOWN,LEFT,570,560,15,True,True,False,True,False,False,DOWN,DOWN,696,695
400,240,400,250,70,470,DOWN,LEFT,560,550,15,True,True,False,True,False,False,DOWN,DOWN,695,694
400,240,400,250,70,470,DOWN,LEFT,560,550,15,True,True,False,True,False,False,DOWN,DOWN,695,694
400,250,400,260,70,470,DOWN,LEFT,550,540,15,True,True,False,True,False,False,DOWN,DOWN,694,693
400,250,400,260,70,470,DOWN,LEFT,550,540,15,True,True,False,True,False,False,DOWN,DOWN,694,693
400,260,400,270,70,470,DOWN,LEFT,540,530,15,True,True,False,True,False,False,DOWN,DOWN,693,692
400,260,400,270,70,470,DOWN,LEFT,540,530,15,True,True,False,True,False,False,DOWN,DOWN,693,692
400,270,400,280,70,470,DOWN,LEFT,530,520,15,True,True,False,True,False,False,DOWN,DOWN,692,691
400,270,400,280,70,470,DOWN,LEFT,530,520,15,True,True,False,True,False,False,DOWN,DOWN,692,691
400,280,400,290,70,470,DOWN,LEFT,520,510,15,True,True,False,True,False,False,DOWN,DOWN,691,690
400,280,400,290,70,470,DOWN,LEFT,520,510,15,True,True,False,True,False,False,DOWN,DOWN,691,690
400,290,400,300,70,470,DOWN,LEFT,510,500,15,True,True,False,True,False,False,DOWN,DOWN,690,689
400,290,400,300,70,470,DOWN,LEFT,510,500,15,True,True,False,True,False,False,DOWN,DOWN,690,689
400,300,400,310,70,470,DOWN,LEFT,500,490,15,True,True,False,True,False,False,DOWN,DOWN,689,688
400,300,400,310,70,470,DOWN,LEFT,500,490,15,True,True,False,True,False,False,DOWN,DOWN,689,688
400,310,400,320,70,470,DOWN,LEFT,490,480,15,True,True,False,True,False,False,DOWN,DOWN,688,687
400,310,400,320,70,470,DOWN,LEFT,490,480,15,True,True,False,True,False,False,DOWN,DOWN,688,687
400,320,400,330,70,470,DOWN,LEFT,480,470,15,True,True,False,True,False,False,DOWN,DOWN,687,686
400,320,400,330,70,470,DOWN,LEFT,480,470,15,True,True,False,True,False,False,DOWN,DOWN,687,686
400,330,400,340,70,470,DOWN,LEFT,470,460,15,True,True,False,True,False,False,DOWN,DOWN,686,685
400,330,400,340,70,470,DOWN,LEFT,470,460,15,True,True,False,True,False,False,DOWN,DOWN,686,685
400,340,400,350,70,470,DOWN,LEFT,460,450,15,True,True,False,True,False,False,DOWN,DOWN,685,684
400,340,400,350,70,470,DOWN,LEFT,460,450,15,True,True,False,True,False,False,DOWN,DOWN,685,684
400,350,400,360,70,470,DOWN,LEFT,450,440,15,True,True,False,True,False,False,DOWN,DOWN,684,683
400,350,400,360,70,470,DOWN,LEFT,450,440,15,True,True,False,True,False,False,DOWN,DOWN,684,683
400,360,400,370,70,470,DOWN,LEFT,440,430,15,True,True,False,True,False,False,DOWN,DOWN,683,682
400,360,400,370,70,470,DOWN,LEFT,440,430,15,True,True,False,True,False,False,DOWN,DOWN,683,682
400,370,400,380,70,470,DOWN,LEFT,430,420,15,True,True,False,True,False,False,DOWN,DOWN,682,681
400,370,400,380,70,470,DOWN,LEFT,430,420,15,True,True,False,True,False,False,DOWN,DOWN,682,681
400,380,400,390,70,470,DOWN,LEFT,420,410,15,True,True,False,True,False,False,DOWN,DOWN,681,680
400,380,400,390,70,470,DOWN,LEFT,420,410,15,True,True,False,True,False,False,DOWN,DOWN,681,680
400,390,400,400,70,470,DOWN,LEFT,410,400,15,True,True,False,True,False,False,DOWN,DOWN,680,679
400,390,400,400,70,470,DOWN,LEFT,410,400,15,True,True,False,True,False,False,DOWN,DOWN,680,679
400,400,400,410,70,470,DOWN,LEFT,400,390,15,True,True,False,True,False,False,DOWN,DOWN,679,678
400,400,400,410,70,470,DOWN,LEFT,400,390,15,True,True,False,True,False,False,DOWN,DOWN,679,678
400,410,400,420,70,470,DOWN,LEFT,390,380,15,True,True,False,True,False,False,DOWN,DOWN,678,677
400,410,400,420,70,470,DOWN,LEFT,390,380,15,True,True,False,True,False,False,DOWN,DOWN,678,677
400,420,400,430,70,470,DOWN,LEFT,380,370,15,True,True,False,True,False,False,DOWN,DOWN,677,676
400,420,400,430,70,470,DOWN,LEFT,380,370,15,True,True,False,True,False,False,DOWN,DOWN,677,676
400,430,400,440,70,470,DOWN,LEFT,370,360,15,True,True,False,True,False,False,DOWN,DOWN,676,675
400,430,400,440,70,470,DOWN,LEFT,370,360,15,True,True,False,True,False,False,DOWN,DOWN,676,675
400,440,400,450,70,470,DOWN,LEFT,360,350,15,True,True,False,True,False,False,DOWN,DOWN,675,674
400,440,400,450,70,470,DOWN,LEFT,360,350,15,True,True,False,True,False,False,DOWN,DOWN,675,674
400,450,400,460,70,470,DOWN,LEFT,350,340,15,True,True,False,True,False,False,DOWN,DOWN,674,673
400,450,400,460,70,470,DOWN,LEFT,350,340,15,True,True,False,True,False,False,DOWN,DOWN,674,673
400,460,400,470,70,470,DOWN,LEFT,340,330,15,True,True,False,True,False,False,DOWN,DOWN,673,672
400,460,400,470,70,470,DOWN,LEFT,340,330,15,True,True,False,True,False,False,DOWN,DOWN,673,672
400,470,390,470,70,470,EQUAL,LEFT,330,320,15,True,True,False,False,False,False,DOWN,LEFT,672,0
400,470,390,470,70,470,EQUAL,LEFT,330,320,15,True,True,False,False,False,False,LEFT,LEFT,672,0
390,470,380,470,70,470,EQUAL,LEFT,320,310,15,False,True,True,False,False,False,LEFT,LEFT,671,0
390,470,380,470,70,470,EQUAL,LEFT,320,310,15,False,True,True,False,False,False,LEFT,LEFT,671,0
380,470,370,470,70,470,EQUAL,LEFT,310,300,15,False,True,True,False,False,False,LEFT,LEFT,670,0
380,470,370,470,70,470,EQUAL,LEFT,310,300,15,False,True,True,False,False,False,LEFT,LEFT,670,0
370,470,360,470,70,470,EQUAL,LEFT,300,290,15,False,True,True,False,False,False,LEFT,LEFT,669,0
370,470,360,470,70,470,EQUAL,LEFT,300,290,15,False,True,True,False,False,False,LEFT,LEFT,669,0
360,470,350,470,70,470,EQUAL,LEFT,290,280,15,False,True,True,False,False,False,LEFT,LEFT,668,0
360,470,350,470,70,470,EQUAL,LEFT,290,280,15,False,True,True,False,False,False,LEFT,LEFT,668,0
350,470,340,470,70,470,EQUAL,LEFT,280,270,15,False,True,True,False,False,False,LEFT,LEFT,667,0
350,470,340,470,70,470,EQUAL,LEFT,280,270,15,False,True,True,False,False,False,LEFT,LEFT,667,0
340,470,330,470,70,470,EQUAL,LEFT,270,260,15,False,True,True,False,False,False,LEFT,LEFT,666,0
340,470,330,470,70,470,EQUAL,LEFT,270,260,15,False,True,True,False,False,False,LEFT,LEFT,666,0
330,470,320,470,70,470,EQUAL,LEFT,260,250,15,False,True,True,False,False,False,LEFT,LEFT,665,0
330,470,320,470,70,470,EQUAL,LEFT,260,250,15,False,True,True,False,False,False,LEFT,LEFT,665,0
320,470,310,470,70,470,EQUAL,LEFT,250,240,15,False,True,True,False,False,False,LEFT,LEFT,664,0
320,470,310,470,70,470,EQUAL,LEFT,250,240,15,False,True,True,False,False,False,LEFT,LEFT,664,0
310,470,300,470,70,470,EQUAL,LEFT,240,230,15,False,True,True,False,False,False,LEFT,LEFT,663,0
310,470,300,470,70,470,EQUAL,LEFT,240,230,15,False,True,True,False,False,False,LEFT,LEFT,663,0
300,470,290,470,70,470,EQUAL,LEFT,230,220,15,False,True,True,False,False,False,LEFT,LEFT,662,0
300,470,290,470,70,470,EQUAL,LEFT,230,220,15,False,True,True,False,False,False,LEFT,LEFT,662,0
290,470,280,470,70,470,EQUAL,LEFT,220,210,15,False,True,True,False,False,False,LEFT,LEFT,661,0
290,470,280,470,70,470,EQUAL,LEFT,220,210,15,False,True,True,False,False,False,LEFT,LEFT,661,0
280,470,270,470,70,470,EQUAL,LEFT,210,200,15,False,True,True,False,False,False,LEFT,LEFT,660,0
280,470,270,470,70,470,EQUAL,LEFT,210,200,15,False,True,True,False,False,False,LEFT,LEFT,660,0
270,470,260,470,70,470,EQUAL,LEFT,200,190,15,False,True,True,False,False,False,LEFT,LEFT,659,0
270,470,260,470,70,470,EQUAL,LEFT,200,190,15,False,True,True,False,False,False,LEFT,LEFT,659,0
260,470,250,470,70,470,EQUAL,LEFT,190,180,15,False,True,True,False,False,False,LEFT,LEFT,658,0
260,470,250,470,70,470,EQUAL,LEFT,190,180,15,False,True,True,False,False,False,LEFT,LEFT,658,0
250,470,240,470,70,470,EQUAL,LEFT,180,170,15,False,True,True,False,False,False,LEFT,LEFT,657,0
250,470,240,470,70,470,EQUAL,LEFT,180,170,15,False,True,True,False,False,False,LEFT,LEFT,657,0
240,470,230,470,70,470,EQUAL,LEFT,170,160,15,False,True,True,False,False,False,LEFT,LEFT,656,0
240,470,230,470,70,470,EQUAL,LEFT,170,160,15,False,True,True,False,False,False,LEFT,LEFT,656,0
230,470,220,470,70,470,EQUAL,LEFT,160,150,15,False,True,True,False,False,False,LEFT,LEFT,655,0
230,470,220,470,70,470,EQUAL,LEFT,160,150,15,False,True,True,False,False,False,LEFT,LEFT,655,0
220,470,210,470,70,470,EQUAL,LEFT,150,140,15,False,True,True,False,False,False,LEFT,LEFT,654,0
220,470,210,470,70,470,EQUAL,LEFT,150,140,15,False,True,True,False,False,False,LEFT,LEFT,654,0
210,470,200,470,70,470,EQUAL,LEFT,140,130,15,False,True,True,False,False,False,LEFT,LEFT,653,0
210,470,200,470,70,470,EQUAL,LEFT,140,130,15,False,True,True,False,False,False,LEFT,LEFT,653,0
200,470,190,470,70,470,EQUAL,LEFT,130,120,15,False,True,True,False,False,False,LEFT,LEFT,652,0
200,470,190,470,70,470,EQUAL,LEFT,130,120,15,False,True,True,False,False,False,LEFT,LEFT,652,0
190,470,180,470,70,470,EQUAL,LEFT,120,110,15,False,True,True,False,False,False,LEFT,LEFT,651,0
190,470,180,470,70,470,EQUAL,LEFT,120,110,15,False,True,True,False,False,False,LEFT,LEFT,651,0
180,470,170,470,70,470,EQUAL,LEFT,110,100,15,False,True,True,False,False,False,LEFT,LEFT,650,0
180,470,170,470,70,470,EQUAL,LEFT,110,100,15,False,True,True,False,False,False,LEFT,LEFT,650,0
170,470,160,470,70,470,EQUAL,LEFT,100,90,15,False,True,True,False,False,False,LEFT,LEFT,649,0
170,470,160,470,70,470,EQUAL,LEFT,100,90,15,False,True,True,False,False,False,LEFT,LEFT,649,0
160,470,150,470,70,470,EQUAL,LEFT,90,80,15,False,True,True,False,False,False,LEFT,LEFT,648,0
160,470,150,470,70,470,EQUAL,LEFT,90,80,15,False,True,True,False,False,False,LEFT,LEFT,648,0
150,470,140,470,70,470,EQUAL,LEFT,80,70,15,False,True,True,False,False,False,LEFT,LEFT,647,0
150,470,140,470,70,470,EQUAL,LEFT,80,70,15,False,True,True,False,False,False,LEFT,LEFT,647,0
140,470,130,470,70,470,EQUAL,LEFT,70,60,15,False,True,True,False,False,False,LEFT,LEFT,646,0
140,470,130,470,70,470,EQUAL,LEFT,70,60,15,False,True,True,False,False,False,LEFT,LEFT,646,0
130,470,120,470,70,470,EQUAL,LEFT,60,50,15,False,True,True,False,False,False,LEFT,LEFT,645,0
130,470,120,470,70,470,EQUAL,LEFT,60,50,15,False,True,True,False,False,False,LEFT,LEFT,645,0
120,470,110,470,70,470,EQUAL,LEFT,50,40,15,False,True,True,False,False,False,LEFT,LEFT,644,0
120,470,110,470,70,470,EQUAL,LEFT,50,40,15,False,True,True,False,False,False,LEFT,LEFT,644,0
110,470,100,470,70,470,EQUAL,LEFT,40,30,15,False,True,True,False,False,False,LEFT,LEFT,643,0
110,470,100,470,70,470,EQUAL,LEFT,40,30,15,False,True,True,False,False,False,LEFT,LEFT,643,0
100,470,90,470,70,470,EQUAL,LEFT,30,20,15,False,True,True,False,False,False,LEFT,LEFT,642,0
100,470,90,470,70,470,EQUAL,LEFT,30,20,15,False,True,True,False,False,False,LEFT,LEFT,642,0
90,470,80,470,70,470,EQUAL,LEFT,20,10,15,False,True,True,False,False,False,LEFT,LEFT,641,0
90,470,80,470,70,470,EQUAL,LEFT,20,10,15,False,True,True,False,False,False,LEFT,LEFT,641,0
80,470,70,470,70,470,EQUAL,LEFT,10,0,15,False,True,True,False,False,False,LEFT,LEFT,640,0
80,470,70,470,70,470,EQUAL,LEFT,10,0,15,False,True,True,False,False,False,LEFT,LEFT,640,0
70,470,60,470,380,410,EQUAL,EQUAL,370,380,16,False,True,True,False,False,False,LEFT,LEFT,740,0
70,470,60,470,380,410,EQUAL,EQUAL,370,380,16,False,True,True,False,False,False,LEFT,LEFT,740,0
60,470,50,470,380,410,UP,RIGHT,380,390,16,False,True,True,False,False,False,LEFT,LEFT,739,0
60,470,50,470,380,410,UP,RIGHT,380,390,16,False,True,True,False,False,False,LEFT,LEFT,739,0
50,470,50,460,380,410,UP,RIGHT,390,380,16,False,True,True,False,False,False,LEFT,UP,738,0
50,470,50,460,380,410,UP,RIGHT,390,380,16,False,True,True,False,False,False,UP,UP,738,0
50,460,50,450,380,410,UP,RIGHT,380,370,16,True,True,True,False,False,False,UP,UP,737,736
50,460,50,450,380,410,UP,RIGHT,380,370,16,True,True,True,False,False,False,UP,UP,737,736
50,450,50,440,380,410,UP,RIGHT,370,360,16,True,True,True,False,False,False,UP,UP,736,735
50,450,50,440,380,410,UP,RIGHT,370,360,16,True,True,True,False,False,False,UP,UP,736,735
50,440,60,440,380,410,UP,RIGHT,360,350,16,True,True,True,False,False,False,UP,RIGHT,735,734
50,440,60,440,380,410,UP,RIGHT,360,350,16,True,True,True,False,True,False,RIGHT,RIGHT,735,734
60,440,70,440,380,410,UP,RIGHT,350,340,16,True,False,True,True,True,False,RIGHT,RIGHT,734,733
60,440,70,440,380,410,UP,RIGHT,350,340,16,True,False,True,True,True,False,RIGHT,RIGHT,734,733
70,440,80,440,380,410,UP,RIGHT,340,330,16,True,False,True,True,True,False,RIGHT,RIGHT,733,732
70,440,80,440,380,410,UP,RIGHT,340,330,16,True,False,True,True,True,False,RIGHT,RIGHT,733,732
80,440,90,440,380,410,UP,RIGHT,330,320,16,True,False,True,True,True,False,RIGHT,RIGHT,732,731
80,440,90,440,380,410,UP,RIGHT,330,320,16,True,False,True,True,True,False,RIGHT,RIGHT,732,731
90,440,100,440,380,410,UP,RIGHT,320,310,16,True,False,True,True,True,False,RIGHT,RIGHT,731,730
90,440,100,440,380,410,UP,RIGHT,320,310,16,True,False,True,True,True,False,RIGHT,RIGHT,731,730
100,440,110,440,380,410,UP,RIGHT,310,300,16,True,False,True,True,True,False,RIGHT,RIGHT,730,729
100,440,110,440,380,410,UP,RIGHT,310,300,16,True,False,True,True,True,False,RIGHT,RIGHT,730,729
110,440,120,440,380,410,UP,RIGHT,300,290,16,True,False,True,True,True,False,RIGHT,RIGHT,729,728
110,440,120,440,380,410,UP,RIGHT,300,290,16,True,False,True,True,True,False,RIGHT,RIGHT,729,728
120,440,130,440,380,410,UP,RIGHT,290,280,16,True,False,True,True,True,False,RIGHT,RIGHT,728,727
120,440,130,440,380,410,UP,RIGHT,290,280,16,True,False,True,True,True,False,RIGHT,RIGHT,728,727
130,440,140,440,380,410,UP,RIGHT,280,270,16,True,False,True,True,True,False,RIGHT,RIGHT,727,726
130,440,140,440,380,410,UP,RIGHT,280,270,16,True,False,True,True,True,False,RIGHT,RIGHT,727,726
140,440,150,440,380,410,UP,RIGHT,270,260,16,True,False,True,True,True,False,RIGHT,RIGHT,726,725
140,440,150,440,380,410,UP,RIGHT,270,260,16,True,False,True,True,True,False,RIGHT,RIGHT,726,725
150,440,150,430,380,410,UP,RIGHT,260,250,16,True,False,True,True,True,False,RIGHT,UP,725,724
150,440,150,430,380,410,UP,RIGHT,260,250,16,True,False,True,True,False,False,UP,UP,725,724
150,430,160,430,380,410,UP,RIGHT,250,240,16,True,True,True,False,False,False,UP,RIGHT,724,723
150,430,160,430,380,410,UP,RIGHT,250,240,16,True,True,True,False,False,False,RIGHT,RIGHT,724,723
160,430,170,430,380,410,UP,RIGHT,240,230,16,True,False,True,True,False,False,RIGHT,RIGHT,723,722
160,430,170,430,380,410,UP,RIGHT,240,230,16,True,False,True,True,False,False,RIGHT,RIGHT,723,722
170,430,180,430,380,410,UP,RIGHT,230,220,16,True,False,True,True,False,False,RIGHT,RIGHT,722,721
170,430,180,430,380,410,UP,RIGHT,230,220,16,True,False,True,True,False,False,RIGHT,RIGHT,722,721
180,430,190,430,380,410,UP,RIGHT,220,210,16,True,False,True,True,False,False,RIGHT,RIGHT,721,720
180,430,190,430,380,410,UP,RIGHT,220,210,16,True,False,True,True,False,False,RIGHT,RIGHT,721,720
190,430,200,430,380,410,UP,RIGHT,210,200,16,True,False,True,True,False,False,RIGHT,RIGHT,720,719
190,430,200,430,380,410,UP,RIGHT,210,200,16,True,False,True,True,False,False,RIGHT,RIGHT,720,719
200,430,210,430,380,410,UP,RIGHT,200,190,16,True,False,True,True,False,False,RIGHT,RIGHT,719,718
200,430,210,430,380,410,UP,RIGHT,200,190,16,True,False,True,True,False,False,RIGHT,RIGHT,719,718
210,430,220,430,380,410,UP,RIGHT,190,180,16,True,False,True,True,False,False,RIGHT,RIGHT,718,717
210,430,220,430,380,410,UP,RIGHT,190,180,16,True,False,True,True,False,False,RIGHT,RIGHT,718,717
220,430,220,420,380,410,UP,RIGHT,180,170,16,True,False,True,True,False,False,RIGHT,UP,717,716
220,430,220,420,380,410,UP,RIGHT,180,170,16,True,False,True,True,False,False,UP,UP,717,716
220,420,230,420,380,410,UP,RIGHT,170,160,16,True,True,True,False,False,False,UP,RIGHT,716,715
220,420,230,420,380,410,UP,RIGHT,170,160,16,True,True,True,False,False,False,RIGHT,RIGHT,716,715
230,420,240,420,380,410,UP,RIGHT,160,150,16,True,False,True,True,False,False,RIGHT,RIGHT,715,714
230,420,240,420,380,410,UP,RIGHT,160,150,16,True,False,True,True,False,False,RIGHT,RIGHT,715,714
240,420,250,420,380,410,UP,RIGHT,150,140,16,True,False,True,True,False,False,RIGHT,RIGHT,714,713
240,420,250,420,380,410,UP,RIGHT,150,140,16,True,False,True,True,False,False,RIGHT,RIGHT,714,713
250,420,260,420,380,410,UP,RIGHT,140,130,16,True,False,True,True,False,False,RIGHT,RIGHT,713,712
250,420,260,420,380,410,UP,RIGHT,140,130,16,True,False,True,True,False,False,RIGHT,RIGHT,713,712
260,420,270,420,380,410,UP,RIGHT,130,120,16,True,False,True,True,False,False,RIGHT,RIGHT,712,711
260,420,270,420,380,410,UP,RIGHT,130,120,16,True,False,True,True,False,False,RIGHT,RIGHT,712,711
270,420,280,420,380,410,UP,RIGHT,120,110,16,True,False,True,True,False,False,RIGHT,RIGHT,711,710
270,420,280,420,380,410,UP,RIGHT,120,110,16,True,False,True,True,False,False,RIGHT,RIGHT,711,710
280,420,290,420,380,410,UP,RIGHT,110,100,16,True,False,True,True,False,False,RIGHT,RIGHT,710,709
280,420,290,420,380,410,UP,RIGHT,110,100,16,True,False,True,True,False,False,RIGHT,RIGHT,710,709
290,420,300,420,380,410,UP,RIGHT,100,90,16,True,False,True,True,False,False,RIGHT,RIGHT,709,708
290,420,300,420,380,410,UP,RIGHT,100,90,16,True,False,True,True,False,False,RIGHT,RIGHT,709,708
300,420,300,410,380,410,UP,RIGHT,90,80,16,True,False,True,True,False,False,RIGHT,UP,708,707
300,420,300,410,380,410,UP,RIGHT,90,80,16,True,False,True,True,False,False,UP,UP,708,707
300,410,310,410,380,410,EQUAL,RIGHT,80,70,16,True,True,True,False,False,False,UP,RIGHT,707,706
300,410,310,410,380,410,EQUAL,RIGHT,80,70,16,True,True,True,False,False,False,RIGHT,RIGHT,707,706
310,410,320,410,380,410,EQUAL,RIGHT,70,60,16,True,False,True,True,False,False,RIGHT,RIGHT,706,705
310,410,320,410,380,410,EQUAL,RIGHT,70,60,16,True,False,True,True,False,False,RIGHT,RIGHT,706,705
320,410,330,410,380,410,EQUAL,RIGHT,60,50,16,True,False,True,True,False,False,RIGHT,RIGHT,705,704
320,410,330,410,380,410,EQUAL,RIGHT,60,50,16,True,False,True,True,False,False,RIGHT,RIGHT,705,704
330,410,340,410,380,410,EQUAL,RIGHT,50,40,16,True,False,True,True,False,False,RIGHT,RIGHT,704,703
330,410,340,410,380,410,EQUAL,RIGHT,50,40,16,True,False,True,True,False,False,RIGHT,RIGHT,704,703
340,410,350,410,380,410,EQUAL,RIGHT,40,30,16,True,False,True,True,False,False,RIGHT,RIGHT,703,702
340,410,350,410,380,410,EQUAL,RIGHT,40,30,16,True,False,True,True,False,False,RIGHT,RIGHT,703,702
350,410,360,410,380,410,EQUAL,RIGHT,30,20,16,True,False,True,True,False,False,RIGHT,RIGHT,702,701
350,410,360,410,380,410,EQUAL,RIGHT,30,20,16,True,False,True,True,False,False,RIGHT,RIGHT,702,701
360,410,370,410,380,410,EQUAL,RIGHT,20,10,16,True,False,True,True,False,False,RIGHT,RIGHT,701,700
360,410,370,410,380,410,EQUAL,RIGHT,20,10,16,True,False,True,True,False,False,RIGHT,RIGHT,701,700
370,410,380,410,380,410,EQUAL,RIGHT,10,0,16,True,False,True,True,False,False,RIGHT,RIGHT,700,800
370,410,380,410,380,410,EQUAL,RIGHT,10,0,16,True,False,True,True,False,False,RIGHT,RIGHT,700,800
380,410,390,410,60,70,EQUAL,EQUAL,660,670,17,True,False,True,True,False,False,RIGHT,RIGHT,800,799
380,410,390,410,60,70,EQUAL,EQUAL,660,670,17,True,False,True,True,False,False,RIGHT,RIGHT,800,799
390,410,400,410,60,70,UP,LEFT,670,680,17,True,False,True,True,False,False,RIGHT,RIGHT,799,798
390,410,400,410,60,70,UP,LEFT,670,680,17,True,False,True,True,False,False,RIGHT,RIGHT,799,798
400,410,410,410,60,70,UP,LEFT,680,690,17,True,False,True,True,False,False,RIGHT,RIGHT,798,797
400,410,410,410,60,70,UP,LEFT,680,690,17,True,False,True,True,False,False,RIGHT,RIGHT,798,797
410,410,420,410,60,70,UP,LEFT,690,700,17,True,False,True,True,False,False,RIGHT,RIGHT,797,796
410,410,420,410,60,70,UP,LEFT,690,700,17,True,False,True,True,False,False,RIGHT,RIGHT,797,796
420,410,420,400,60,70,UP,LEFT,700,690,17,True,False,True,True,False,False,RIGHT,UP,796,795
420,410,420,400,60,70,UP,LEFT,700,690,17,True,False,True,True,False,False,UP,UP,796,795
420,400,420,390,60,70,UP,LEFT,690,680,17,True,True,True,False,False,False,UP,UP,795,794
420,400,420,390,60,70,UP,LEFT,690,680,17,True,True,True,False,False,False,UP,UP,795,794
420,390,420,380,60,70,UP,LEFT,680,670,17,True,True,True,False,False,False,UP,UP,794,793
420,390,420,380,60,70,UP,LEFT,680,670,17,True,True,True,False,False,False,UP,UP,794,793
420,380,420,370,60,70,UP,LEFT,670,660,17,True,True,True,False,False,False,UP,UP,793,792
420,380,420,370,60,70,UP,LEFT,670,660,17,True,True,True,False,False,False,UP,UP,793,792
420,370,420,360,60,70,UP,LEFT,660,650,17,True,True,True,False,False,False,UP,UP,792,791
420,370,420,360,60,70,UP,LEFT,660,650,17,True,True,True,False,False,False,UP,UP,792,791
420,360,420,350,60,70,UP,LEFT,650,640,17,True,True,True,False,False,False,UP,UP,791,790
420,360,420,350,60,70,UP,LEFT,650,640,17,True,True,True,False,False,False,UP,UP,791,790
420,350,420,340,60,70,UP,LEFT,640,630,17,True,True,True,False,False,False,UP,UP,790,789
420,350,420,340,60,70,UP,LEFT,640,630,17,True,True,True,False,False,False,UP,UP,790,789
420,340,420,330,60,70,UP,LEFT,630,620,17,True,True,True,False,False,False,UP,UP,789,788
420,340,420,330,60,70,UP,LEFT,630,620,17,True,True,True,False,False,False,UP,UP,789,788
420,330,420,320,60,70,UP,LEFT,620,610,17,True,True,True,False,False,False,UP,UP,788,787
420,330,420,320,60,70,UP,LEFT,620,610,17,True,True,True,False,False,False,UP,UP,788,787
420,320,420,310,60,70,UP,LEFT,610,600,17,True,True,True,False,False,False,UP,UP,787,786
420,320,420,310,60,70,UP,LEFT,610,600,17,True,True,True,False,False,False,UP,UP,787,786
420,310,420,300,60,70,UP,LEFT,600,590,17,True,True,True,False,False,False,UP,UP,786,785
420,310,420,300,60,70,UP,LEFT,600,590,17,True,True,True,False,False,False,UP,UP,786,785
